200304200038-001	1020	20030420	1	1000940	1	5
200304200038-001	1020	20030420	2	1011550	1	5
200304200038-001	1020	20030420	3	1005968	2	2.9
200304200038-001	1020	20030420	4	1002264	1	9.5
200304200038-001	1020	20030420	5	1000420	1	2.5
200304200038-001	1020	20030420	6	1001129	2	3.8
200304200039-001	1020	20030420	1	1003027	1	4.8
200304200040-001	1020	20030420	1	1015224	5	0.9
200304200040-001	1020	20030420	2	1022409	0.385	16.6
200304200040-001	1020	20030420	3	1000410	2	3
200304200040-001	1020	20030420	4	1004519	2	1.8
200304200040-001	1020	20030420	5	1005563	2	0.9
200304200040-001	1020	20030420	6	1005553	1	0.9
200304200040-001	1020	20030420	7	1002075	5	1
200304200040-001	1020	20030420	8	1001567	1	3.4
200304200040-001	1020	20030420	9	1001646	2	4.8
200304200040-001	1020	20030420	10	1003936	1	11.9
200304200041-001	1020	20030420	1	1021097	1	20
200304200042-001	1020	20030420	1	1022485	0.29	15.3
200304200042-001	1020	20030420	2	1006515	2	1.7
200304200043-001	1020	20030420	1	1005825	1	37.7
200304200044-001	1020	20030420	1	1000571	1	3.1
200304200045-001	1020	20030420	1	1009428	1	29.5
200304200046-001	1020	20030420	1	1003332	1	33.5
200304200047-001	1020	20030420	1	1022406	0.23	12.2
200304200048-001	1020	20030420	1	1022606	0.19	24
200304200048-001	1020	20030420	2	1022532	0.335	11.9
200304200048-001	1020	20030420	3	1021165	1	4
200304200049-001	1020	20030420	1	1015715	1	1
200304200049-001	1020	20030420	2	1022447	0.36	21.4
200304200049-001	1020	20030420	3	1002871	1	8.1
200304200050-001	1020	20030420	1	1010614	1	6.6
200304200050-001	1020	20030420	2	1003439	1	4.9
200304200051-001	1020	20030420	1	1005663	1	20.2
200304200051-001	1020	20030420	2	1001137	1	2.9
200304200051-001	1020	20030420	3	1002985	1	1
200304200051-001	1020	20030420	4	1014967	1	1
200304200051-001	1020	20030420	5	1003056	1	1
200304200051-001	1020	20030420	6	1003066	1	1
200304200051-001	1020	20030420	7	1001333	1	5
200304200052-001	1020	20030420	1	1006025	1	0.8
200304200052-001	1020	20030420	2	1005485	4	2
200304200052-001	1020	20030420	3	1002339	1	5.6
200304200053-001	1020	20030420	1	1002669	1	3.2
200304200053-001	1020	20030420	2	1016322	1	3.3
200304200054-001	1020	20030420	1	1023682	1	3.8
200304200055-001	1020	20030420	1	1023551	12	1.7
200304200056-001	1020	20030420	1	1005845	1	36.8
200304200056-001	1020	20030420	2	1004547	3	0.8
200304200056-001	1020	20030420	3	1006050	1	1
200304200057-001	1020	20030420	1	1022153	1	9.5
200304200058-001	1020	20030420	1	1002414	1	13.5
200304200058-001	1020	20030420	2	1006050	2	1
200304200058-001	1020	20030420	3	1008144	2	1.2
200304200059-001	1020	20030420	1	1001507	4	6.5
200304200059-001	1020	20030420	2	1025940	1.01	12.9
200304200059-001	1020	20030420	3	1002115	1	7.5
200304200060-001	1020	20030420	1	1004466	1	19.8
200304200061-001	1020	20030420	1	1002645	1	96.8
200304200062-001	1020	20030420	1	1001820	1	6.9
200304200063-001	1020	20030420	1	1022159	0.38	13
200304200063-001	1020	20030420	2	1022505	0.585	9.7
200304200063-001	1020	20030420	3	1001832	1	13.2
200304200064-001	1020	20030420	1	1004814	24	2
200304200064-001	1020	20030420	2	1008478	1	20.8
200304200064-001	1020	20030420	3	1012193	1	15
200304200064-001	1020	20030420	4	1002141	2	8.5
200304200064-001	1020	20030420	5	1010566	1	10.4
200304200065-001	1020	20030420	1	1005027	4	6.8
200304200065-001	1020	20030420	2	1006617	1	4.5
200304200065-001	1020	20030420	3	1007187	2	1
200304200065-001	1020	20030420	4	1005428	1	2.2
200304200065-001	1020	20030420	5	1003886	1	11.6
200304200065-001	1020	20030420	6	1001269	1	3.6
200304200066-001	1020	20030420	1	1004679	1	3.8
200304200067-001	1020	20030420	1	1002914	1	3.4
200304200067-001	1020	20030420	2	1017080	1	15.5
200304200068-001	1020	20030420	1	1005039	1	3.6
200304200069-001	1020	20030420	2	1002484	1	1.4
200304200069-001	1020	20030420	3	1004910	1	1.9
200304200070-001	1020	20030420	1	1014871	1	4.7
200304200070-001	1020	20030420	2	1004449	1	7.8
200304200070-001	1020	20030420	3	1002804	1	3.2
200304200070-001	1020	20030420	4	1010752	1	1.9
200304200070-001	1020	20030420	5	1001887	1	2.4
200304200070-001	1020	20030420	6	1010961	1	4.9
200304200071-001	1020	20030420	1	1001114	8	0.8
200304200071-001	1020	20030420	2	1022159	0.5	13
200304200071-001	1020	20030420	3	1017265	1	31
200304200072-001	1020	20030420	1	1025033	1	2.1
200304200072-001	1020	20030420	2	1015263	2	0.7
200304200072-001	1020	20030420	3	1004113	3	0.9
200304200072-001	1020	20030420	4	1014818	1	3.8
200304200072-001	1020	20030420	5	1014332	1	0.8
200304200072-001	1020	20030420	6	1025224	1	9.6
200304200072-001	1020	20030420	7	1003607	1	4.8
200304200072-001	1020	20030420	8	1003892	2	1.7
200304200072-001	1020	20030420	9	1001137	1	2.9
200304200072-001	1020	20030420	10	1003143	1	2.8
200304200072-001	1020	20030420	11	1002669	1	3.2
200304200072-001	1020	20030420	12	1002804	1	3.2
200304200072-001	1020	20030420	13	1002494	1	2.5
200304200072-001	1020	20030420	14	1002556	1	3.7
200304200072-001	1020	20030420	15	1004863	1	5.8
200304200073-001	1020	20030420	1	1002811	1	3.1
200304200073-001	1020	20030420	2	1003480	1	1.4
200304200074-001	1020	20030420	1	1010490	1	10.2
200304200074-001	1020	20030420	2	1022782	0.165	28.8
200304200074-001	1020	20030420	3	1024327	0.125	26.4
200304200074-001	1020	20030420	4	1006920	2	1
200304200074-001	1020	20030420	5	1014323	1	3
200304200074-001	1020	20030420	6	1001820	1	6.9
200304200074-001	1020	20030420	7	1023678	1	2.5
200304200075-001	1020	20030420	1	1024532	24	2.3
200304200076-001	1020	20030420	1	1020614	2	2.6
200304200076-001	1020	20030420	2	1022194	0.27	13
200304200077-001	1020	20030420	1	1007549	1	7.5
200304200077-001	1020	20030420	2	1001507	2	6.5
200304200078-001	1020	20030420	1	1004724	1	19.2
200304200078-001	1020	20030420	2	1002942	2	1.3
200304200078-001	1020	20030420	3	1010824	2	1.7
200304200078-001	1020	20030420	4	1007467	2	3.1
200304200078-001	1020	20030420	5	1008008	1	2.5
200304200078-001	1020	20030420	6	1008003	1	2.5
200304200078-001	1020	20030420	7	1007993	1	2.5
200304200078-001	1020	20030420	8	1000257	3	3.1
200304200079-001	1020	20030420	1	1003056	1	1
200304200079-001	1020	20030420	2	1002926	1	1
200304200079-001	1020	20030420	3	1023682	1	3.8
200304210466-001	1020	20030421	14	1000876	1	4
200304210466-001	1020	20030421	15	1001187	10	1.9
200304210466-001	1020	20030421	16	1000154	1	3.2
200304210466-001	1020	20030421	17	1016597	1	15.5
200304210466-001	1020	20030421	18	1021682	0.53	8.5
200304210467-001	1020	20030421	1	1001171	1	2.3
200304210467-001	1020	20030421	2	1005088	2	2.7
200304210467-001	1020	20030421	3	1003087	1	3.2
200304210467-001	1020	20030421	4	1002664	1	3.9
200304210468-001	1020	20030421	1	1005055	1	2
200304210468-001	1020	20030421	2	1000159	1	3.2
200304210468-001	1020	20030421	3	1021374	1	0.9
200304210468-001	1020	20030421	4	1010723	1	5.2
200304210468-001	1020	20030421	5	1003639	1	5.6
200304210469-001	1020	20030421	1	1022009	1	5.5
200304210470-001	1020	20030421	1	1004517	1	4.8
200304210470-001	1020	20030421	2	1005868	1	5.2
200304210470-001	1020	20030421	3	1008451	1	3
200304210470-001	1020	20030421	4	1011239	1	3.7
200304210471-001	1020	20030421	1	1001187	10	1.9
200304210471-001	1020	20030421	2	1006050	1	1
200304210471-001	1020	20030421	3	1004946	2	4
200304210472-001	1020	20030421	1	1022532	0.26	11.9
200304210472-001	1020	20030421	2	1004624	2	2.2
200304210473-001	1020	20030421	1	1025943	0.305	11.8
200304210473-001	1020	20030421	2	1025288	0.105	16.8
200304210473-001	1020	20030421	3	1008585	1	2.5
200304210473-001	1020	20030421	4	1010591	1	4.8
200304210473-001	1020	20030421	5	1001061	1	3
200304210473-001	1020	20030421	6	1022580	0.09	30
200304210473-001	1020	20030421	7	1024902	1	4.3
200304210473-001	1020	20030421	8	1004948	1	2.9
200304210473-001	1020	20030421	9	1002475	2	2.9
200304210473-001	1020	20030421	10	1001096	2	1.9
200304210473-001	1020	20030421	11	1008045	1	2.5
200304210474-001	1020	20030421	1	1021246	2	3.9
200304210474-001	1020	20030421	2	1004624	3	2.2
200304210474-001	1020	20030421	3	1010460	1	14.3
200304210474-001	1020	20030421	4	1001107	1	1.8
200304210474-001	1020	20030421	5	1005152	1	12.8
200304210474-001	1020	20030421	6	1004051	1	4.5
200304210474-001	1020	20030421	7	1004198	1	13.3
200304210474-001	1020	20030421	8	1013111	1	5.5
200304210475-001	1020	20030421	1	1010596	1	4.3
200304210475-001	1020	20030421	2	1021473	1	5.5
200304210475-001	1020	20030421	3	1002408	4	1.8
200304210475-001	1020	20030421	4	1004375	2	2.9
200304210476-001	1020	20030421	1	1011921	1	5.4
200304210476-001	1020	20030421	2	1007936	1	3.9
200304210476-001	1020	20030421	3	1014774	1	2.9
200304210476-001	1020	20030421	4	1022606	0.26	24
200304210476-001	1020	20030421	6	1022531	0.29	7.9
200304210476-001	1020	20030421	7	1010208	1	7.2
200304210476-001	1020	20030421	8	1007657	2	1.6
200304210476-001	1020	20030421	9	1007653	4	1.6
200304210477-001	1020	20030421	1	1011550	1	5
200304210477-001	1020	20030421	2	1025723	1	6.6
200304210477-001	1020	20030421	3	1005456	1	1.2
200304210477-001	1020	20030421	4	1005574	1	1.5
200304210477-001	1020	20030421	5	1005340	1	0.9
200304210477-001	1020	20030421	6	1002922	1	1.2
200304210477-001	1020	20030421	7	1013979	1	1.3
200304210477-001	1020	20030421	8	1024183	1	1.9
200304210477-001	1020	20030421	9	1000849	1	5.2
200304210477-001	1020	20030421	10	1006025	1	0.8
200304210477-001	1020	20030421	11	1018169	2	9.7
200304210478-001	1020	20030421	1	1002726	1	8.1
200304210478-001	1020	20030421	2	1000740	1	3.4
200304210478-001	1020	20030421	3	1014953	1	2.9
200304210478-001	1020	20030421	5	1022604	0.095	26.4
200304210479-001	1020	20030421	1	1012433	1	2.4
200304210479-001	1020	20030421	2	1012347	1	7.8
200304210480-001	1020	20030421	1	1011512	1	6.9
200304210480-001	1020	20030421	2	1001249	10	1.1
200304210480-001	1020	20030421	3	1008193	2	4
200304210480-001	1020	20030421	4	1007270	1	13.5
200304210480-001	1020	20030421	5	1026092	1	5.3
200304210480-001	1020	20030421	6	1021676	0.56	10
200304210480-001	1020	20030421	7	1003227	1	4.2
200304210481-001	1020	20030421	1	1001820	2	6.9
200304210481-001	1020	20030421	2	1007428	1	8.7
200304210481-001	1020	20030421	3	1001784	2	6.9
200304210481-001	1020	20030421	4	1005361	1	16
200304210481-001	1020	20030421	5	1003933	1	20.9
200304210481-001	1020	20030421	6	1003498	1	3.6
200304210481-001	1020	20030421	7	1016415	1	8.9
200304210481-001	1020	20030421	8	1017089	1	50.2
200304210481-001	1020	20030421	9	1004694	1	13
200304210481-001	1020	20030421	10	1012369	1	11.2
200304210481-001	1020	20030421	11	1008572	1	6.4
200304210481-001	1020	20030421	12	1000876	2	4
200304210481-001	1020	20030421	13	1001107	24	1.8
200304210482-001	1020	20030421	1	1004776	1	2.5
200304210482-001	1020	20030421	2	1014038	1	2.5
200304210482-001	1020	20030421	3	1002290	1	4.5
200304210482-001	1020	20030421	4	1002303	1	1.5
200304210482-001	1020	20030421	5	1000420	1	2.5
200304210482-001	1020	20030421	6	1001744	1	6.6
200304210482-001	1020	20030421	7	1001753	2	6.6
200304210482-001	1020	20030421	8	1001758	1	6.6
200304210482-001	1020	20030421	9	1001627	1	6.5
200304210482-001	1020	20030421	10	1003239	1	5.8
200304210483-001	1020	20030421	1	1010438	1	12
200304210484-001	1020	20030421	1	1026030	2	2.4
200304210484-001	1020	20030421	2	1010978	1	12.6
200304210484-001	1020	20030421	3	1021085	1	5.4
200304210484-001	1020	20030421	4	1015034	1	1.9
200304210484-001	1020	20030421	5	1014435	1	1.9
200304210484-001	1020	20030421	6	1001865	1	3.4
200304210484-001	1020	20030421	7	1004894	1	2
200304210484-001	1020	20030421	8	1015715	1	1
200304210484-001	1020	20030421	9	1004910	1	1.9
200304210484-001	1020	20030421	10	1001101	8	0.8
200304210484-001	1020	20030421	11	1007878	1	3.6
200304210484-001	1020	20030421	12	1000154	1	3.2
200304210484-001	1020	20030421	13	1000159	1	3.2
200304210484-001	1020	20030421	14	1010261	1	2.7
200304210485-001	1020	20030421	1	1003488	1	3.1
200304210485-001	1020	20030421	2	1002107	3	1.9
200304210485-001	1020	20030421	5	1004855	24	2.6
200304210486-001	1020	20030421	1	1024904	1	3.5
200304210486-001	1020	20030421	2	1021766	0.3	7.8
200304210487-001	1020	20030421	1	1025101	1	13.5
200304210488-001	1020	20030421	1	1003902	1	21.3
200304210488-001	1020	20030421	2	1007696	1	3
200304210488-001	1020	20030421	3	1000849	1	5.2
200304210488-001	1020	20030421	4	1000910	1	3.6
200304210488-001	1020	20030421	5	1003210	1	2.4
200304210488-001	1020	20030421	6	1003451	3	2.5
200304210488-001	1020	20030421	7	1015102	1	2.6
200304210488-001	1020	20030421	8	1021085	2	5.4
200304210489-001	1020	20030421	1	1001171	7	2.3
200304210490-001	1020	20030421	1	1001171	2	2.3
200304210491-001	1020	20030421	1	1022736	2	2.6
200304210491-001	1020	20030421	2	1002600	1	4.5
200304210492-001	1020	20030421	1	1004883	1	4.9
200304210492-001	1020	20030421	2	1004954	1	1.4
200304210492-001	1020	20030421	3	1002804	1	3.2
200304210493-001	1020	20030421	1	1000952	1	0.8
200304210493-001	1020	20030421	2	1007920	1	1
200304210493-001	1020	20030421	3	1008068	1	1.4
200304210493-001	1020	20030421	4	1021367	1	1.4
200304210493-001	1020	20030421	5	1021500	1	1.6
200304210494-001	1020	20030421	1	1007920	2	1
200304210495-001	1020	20030421	1	1020833	1	4
200304210495-001	1020	20030421	2	1003131	1	2
200304210496-001	1020	20030421	1	1020132	1	5.9
200304210496-001	1020	20030421	2	1006063	1	2.4
200304210496-001	1020	20030421	3	1012276	1	2.4
200304210497-001	1020	20030421	1	1000929	1	5
200304210498-001	1020	20030421	1	1008394	1	3.2
200304210498-001	1020	20030421	2	1012378	1	6.9
200304210498-001	1020	20030421	3	1004719	1	2.4
200304210498-001	1020	20030421	4	1001898	1	5.8
200304210498-001	1020	20030421	5	1000804	1	3.2
200304210498-001	1020	20030421	6	1023266	1	7.8
200304210499-001	1020	20030421	1	1010490	1	10.2
200304210499-001	1020	20030421	2	1025679	1	2.8
200304220001-001	1020	20030422	1	1005039	1	3.6
200304220001-001	1020	20030422	2	1025722	1	6.6
200304220001-001	1020	20030422	3	1001519	1	1.9
200304220001-001	1020	20030422	4	1005154	1	2.8
200304220001-001	1020	20030422	5	1021624	1	4.2
200304220001-001	1020	20030422	6	1024729	1	2.6
200304220001-001	1020	20030422	7	1006609	1	2.2
200304220001-001	1020	20030422	8	1002804	1	3.2
200304220001-001	1020	20030422	9	1008507	1	2.5
200304220001-001	1020	20030422	10	1024182	1	1.8
200304220001-001	1020	20030422	11	1003203	1	0.9
200304220001-001	1020	20030422	12	1003302	1	0.9
200304220001-001	1020	20030422	13	1023487	1	2.5
200304220001-001	1020	20030422	14	1001641	1	0.8
200304220001-001	1020	20030422	15	1004761	1	0.8
200304220001-001	1020	20030422	16	1001386	1	0.8
200304220001-001	1020	20030422	17	1007429	2	1.2
200304220001-001	1020	20030422	18	1016733	1	4.6
200304220001-001	1020	20030422	19	1006857	1	7
200304220002-001	1020	20030422	1	1025679	1	2.8
200304220003-001	1020	20030422	1	1002030	1	1
200304220004-001	1020	20030422	1	1004015	1	2.6
200304220004-001	1020	20030422	2	1003634	1	12.2
200304220005-001	1020	20030422	1	1004890	1	3.4
200304220005-001	1020	20030422	2	1014953	1	2.9
200304220006-001	1020	20030422	1	1004954	1	1.4
200304220007-001	1020	20030422	1	1002053	2	3.8
200304220007-001	1020	20030422	2	1000929	1	5
200304220007-001	1020	20030422	3	1011550	1	5
200304220007-001	1020	20030422	4	1001090	4	2.1
200304220007-001	1020	20030422	5	1005547	1	9.9
200304220007-001	1020	20030422	6	1005537	1	8.9
200304220007-001	1020	20030422	7	1021090	1	8.1
200304220008-001	1020	20030422	1	1003073	1	14
200304220008-001	1020	20030422	2	1004015	1	2.6
200304220008-001	1020	20030422	3	1001061	1	3
200304220008-001	1020	20030422	4	1007563	4	3.3
200304220008-001	1020	20030422	5	1006650	1	8.8
200304220008-001	1020	20030422	6	1021465	1	0.8
200304220008-001	1020	20030422	7	1010574	1	4.8
200304220008-001	1020	20030422	8	1003611	1	2.4
200304220009-001	1020	20030422	1	1004648	1	2.4
200304220009-001	1020	20030422	2	1001958	1	2.6
200304220009-001	1020	20030422	3	1017551	1	2.5
200304220010-001	1020	20030422	1	1005475	1	1.2
200304220010-001	1020	20030422	2	1014867	1	4.5
200304220010-001	1020	20030422	3	1008193	1	4
200304220010-001	1020	20030422	4	1001616	1	4.6
200304220011-001	1020	20030422	1	1007947	1	3.9
200304220011-001	1020	20030422	2	1021487	2	1.3
200304220012-001	1020	20030422	1	1002008	2	2.2
200304220012-001	1020	20030422	2	1016204	2	0.8
200304220013-001	1020	20030422	1	1001616	1	4.6
200304220013-001	1020	20030422	2	1020295	1	6.2
200304220014-001	1020	20030422	1	1007615	4	4.3
200304220015-001	1020	20030422	3	1001306	1	13.8
200304220016-001	1020	20030422	1	1014696	1	4.6
200304220017-001	1020	20030422	1	1008685	0.255	19
200304220018-001	1020	20030422	1	1001417	1	1.8
200304220019-001	1020	20030422	1	1019961	1	1.9
200304220019-001	1020	20030422	2	1019968	1	2.8
200304220020-001	1020	20030422	1	1001187	1	1.9
200304220020-001	1020	20030422	2	1008463	1	2.7
200304220020-001	1020	20030422	3	1007508	1	17.9
200304220020-001	1020	20030422	4	1000782	2	3.8
200304220020-001	1020	20030422	5	1001622	1	6.5
200304220020-001	1020	20030422	6	1002895	1	3.3
200304220021-001	1020	20030422	1	1024533	1	10.3
200304220021-001	1020	20030422	2	1021330	1	4.3
200304220022-001	1020	20030422	1	1001552	1	7.5
200304220022-001	1020	20030422	2	1001880	2	2.6
200304220023-001	1020	20030422	1	1006025	1	0.8
200304220024-001	1020	20030422	1	1001728	1	6.4
200304220024-001	1020	20030422	2	1020436	1	2.6
200304220024-001	1020	20030422	3	1001958	1	2.6
200304220024-001	1020	20030422	4	1001322	1	2.8
200304220025-001	1020	20030422	1	1001579	1	4.6
200304220025-001	1020	20030422	2	1021662	1	2.9
200304220025-001	1020	20030422	3	1003227	1	4.2
200304220026-001	1020	20030422	1	1006050	7	1
200304220026-001	1020	20030422	2	1006025	10	0.8
200304220027-001	1020	20030422	1	1001045	1	1.1
200304220027-001	1020	20030422	2	1003372	1	2.8
200304220027-001	1020	20030422	3	1006506	3	1
200304220028-001	1020	20030422	1	1000942	1	3.2
200304220028-001	1020	20030422	2	1001171	1	2.3
200304220028-001	1020	20030422	3	1010334	1	12
200304220029-001	1020	20030422	1	1006025	2	0.8
200304220030-001	1020	20030422	1	1001736	1	2
200304220031-001	1020	20030422	1	1008128	1	2
200304220032-001	1020	20030422	1	1007936	1	3.9
200304220032-001	1020	20030422	2	1021205	1	1.7
200304220032-001	1020	20030422	3	1002408	1	1.8
200304220032-001	1020	20030422	4	1007924	1	3.9
200304220033-001	1020	20030422	1	1001507	2	6.5
200304220033-001	1020	20030422	2	1021427	1	12
200304220033-001	1020	20030422	3	1014972	1	3.1
200304220033-001	1020	20030422	4	1007506	1	4.1
200304220033-001	1020	20030422	5	1001796	1	11.8
200304220033-001	1020	20030422	6	1006081	1	7
200304220034-001	1020	20030422	1	1022549	0.205	14.7
200304220035-001	1020	20030422	1	1023394	1	44.5
200304220035-001	1020	20030422	2	1021550	1	2.6
200304220035-001	1020	20030422	3	1000527	1	2.4
200304220035-001	1020	20030422	4	1006063	1	2.4
